FUNCTION_ID_ONE,FUNCTION_ID_TWO
11627705,13122191
11627705,14729256
11627705,16892512
11627705,18034383
11627705,13361852
550697,11627705
2066343,11627705
11627705,19579830
337322,11627705
8403573,11627705
11627705,16142024
11627705,14879478
2168322,11627705
10353862,11627705
2199598,11627705
3667135,11627705
597799,11627705
11627705,19483244
11627705,21585794
74,11627705
11627705,19565153
11627705,22602225
775447,11627705
9186576,11627705
762814,11627705
2088568,11627705
5704569,11627705
11627705,14132965
10432997,11627705
11627705,14783945
539195,11627705
11627705,13063241
11627705,14341903
10089329,11627705
11627705,18142979
982287,11627705
11627705,17156131
6778337,11627705
8747840,11627705
11627705,19710610
7495800,11627705
11627705,20784790
317855,11627705
6291471,11627705
789253,11627705
2107034,11627705
2737487,11627705
11627705,17637279
5400742,11627705
11627705,19033605
10824317,11627705
1629598,11627705
11627705,17477951
744014,11627705
8490297,11627705
11627705,22769774
9730236,11627705
616260,11627705
11627705,13290531
11403723,11627705
3318214,11627705
9233950,11627705
9597888,11627705
11627705,18681935
11627705,23452437
11933797,22046596
14230405,22046596
1490117,22046596
7143272,22046596
14729256,22046596
10685269,22046596
22046596,23066956
21247844,22046596
10131427,22046596
6527977,22046596
1896089,22046596
3673887,22046596
6399107,22046596
14702119,22046596
2199598,22046596
2575374,22046596
14598566,22046596
14847921,22046596
22046596,23058336
9186576,22046596
1913136,22046596
2373293,22046596
18613870,22046596
15034107,22046596
18504192,22046596
20805582,22046596
16098010,22046596
5297820,22046596
20082006,22046596
9840907,22046596
21308543,22046596
8106130,22046596
4716110,22046596
18457132,22046596
3422759,3578392
3422759,17212288
3422759,4382405
3422759,8258909
3422759,9696025
3422759,21967215
3422759,4684601
3422759,4822222
3422759,8069594
3422759,20860648
3422759,13955716
3422759,13351384
3422759,10673772
2069219,3422759
3422759,11457386
3422759,6865572
3422759,20741536
3422759,13924908
3422759,17079357
3422759,14808281
3422759,9510815
3422759,4579205
3422759,3660402
3422759,13521323
3422759,4260650
3422759,6171420
3422759,14284540
3422759,17439818
3422759,21369761
3422759,14711051
3422759,15376881
3422759,14974844
3422759,21824901
3422759,5061606
3422759,20886787
3422759,17415423
3422759,7380658
3422759,14624031
3422759,20691789
3422759,18935118
3422759,19134229
3422759,20019830
3422759,14432775
3422759,6597132
3422759,8437742
1126225,3422759
3422759,14164924
3422759,19718986
3422759,16733950
3422759,13547845
3422759,23666867
3422759,12229175
3422759,4686922
3422759,7713594
3422759,21656668
3422759,17371628
3422759,9856200
3422759,19060603
3422759,19042037
3422759,19810820
1699618,22207779
17373549,22207779
12269678,22207779
13547845,22207779
12800568,20601756
15424571,20601756
19950034,20601756
6780166,20601756
2711585,20601756
12473411,20601756
10893111,20601756
1577151,20601756
3046300,20601756
20601756,23494305
12607168,20601756
18974466,20601756
2688428,20601756
15767189,20601756
20036910,20601756
10415388,20601756
16704464,20601756
6226270,20601756
13824827,20601756
17981986,20601756
11314030,20601756
2150993,15002153
7257286,15002153
7525367,7682647
7682647,22966596
7110836,7682647
7682647,14106232
6282214,7682647
5246170,7682647
10912339,10912340
10912339,17477957
10912339,13122204
10912339,13122193
7872659,7872660
380318,18034373
12055086,18034373
18034373,21930706
7006052,18034373
597799,18034373
18034373,19483244
18034373,23413733
18034373,22321272
5704569,18034373
8490297,18034373
18034373,18034376
7187036,7263928
7263928,14588787
3578392,7263928
7263928,22306604
7263928,13955716
7263928,13351384
7263928,18648407
7263928,12524506
7263928,7309170
7263928,21907869
2069219,7263928
228212,7263928
7263928,18583832
7263928,13111022
7263928,10893111
7263928,9430039
7263928,17439818
7263928,19875183
7263928,13048961
7263928,13048963
7263928,11199367
7263928,11050195
7263928,20691789
7263928,20822727
7263928,12721185
7263928,13048962
7263928,14164924
7263928,8000624
7263928,11088622
7263928,10478671
7263928,9730236
7263928,23124633
288695,7263928
7263928,7678253
7263928,8121415
4382405,16803474
12055086,16803474
16803474,19579830
16803474,21266147
11092394,16803474
16803474,19462026
10067028,16803474
15593678,16803474
9477468,16803474
3008655,16803474
11203339,16803474
16803474,23614264
6185786,16803474
14736188,16803474
12971450,16803474
16803474,22456976
9730236,16803474
4686922,16803474
1015744,16803474
7891900,18956017
1332258,7891900
4519500,7891900
7891900,22207784
7891900,23595064
7891900,15854368
4889271,7891900
6424937,7891900
7891900,13292295
7891900,10524166
8258909,22985809
21907869,22985809
228212,22985809
6037299,22985809
10586916,22985809
17573230,22985809
10478671,22985809
288695,22985809
4525216,22985809
1613935,2461169
2461169,5467907
228212,2461169
2461169,11952735
1799460,2461169
2461169,11519124
2461169,17573230
2461169,5035872
2461169,12682066
2461169,10478671
288695,2461169
6432491,12800568
6432491,15424571
6432491,19752875
8330064,22303544
15742104,22303544
4464301,9312243
11036037,11066054
10348730,11066054
11066054,12716055
11066054,22274573
11066054,20841292
11066054,19718986
8561747,11066054
5977352,11066054
10076077,16378626
14230405,16378626
4076629,16378626
12499532,16378626
16378626,19950034
6214331,16378626
16378626,19685311
4591683,16378626
6217449,16378626
16378626,19935081
5656506,16378626
11145818,16378626
11213172,16378626
16378626,22704165
7051649,16378626
9871231,16378626
16378626,22434268
6780166,16378626
16378626,16639229
12727792,16378626
16378626,16386620
5995233,16378626
10318446,16378626
5760649,16378626
16378626,22690093
16378626,20493053
6856298,16378626
16378626,21585794
11522419,16378626
5638421,16378626
16378626,17067833
3672328,16378626
9746855,16378626
16378626,19117993
16378626,16506848
16378626,16944401
16378626,16958918
16378626,19194277
13212350,16378626
16378626,18115173
16378626,21561833
16378626,17682090
14776145,16378626
16378626,16410666
14988339,16378626
16378626,20749219
16378626,19582152
16378626,20805582
12607168,16378626
16378626,19290859
11277510,16378626
16378626,17557289
16378626,16706229
16378626,17156131
16378626,19045087
16378626,22670950
13891080,16378626
16378626,18974466
2688428,16378626
3282600,16378626
16378626,18542300
16378626,16797428
16166059,16378626
16378626,17857284
6226270,16378626
14168494,16378626
14129929,16378626
16378626,18991846
3838437,16378626
13824827,16378626
10113882,16378626
11314030,16378626
16378626,19319640
1613935,12614306
5467907,12614306
228212,12614306
11952735,12614306
1799460,12614306
11519124,12614306
12614306,17573230
5035872,12614306
12614306,12682066
10478671,12614306
288695,12614306
7396679,7396681
15612870,18611368
10697587,18611368
8300620,18611368
7309170,18611368
11036037,18611368
15416859,18611368
10348730,18611368
228212,18611368
4240389,18611368
18611368,19267604
14284540,18611368
5237257,18611368
11517213,18611368
18153746,18611368
17273098,18611368
18611368,20292404
14624031,18611368
13616724,18611368
18611368,20019830
8437742,18611368
11566433,18611368
1126225,18611368
4013485,18611368
13915960,18611368
5138456,18611368
18611368,18960732
12229175,18611368
288695,18611368
18611368,21656668
18611368,21570957
9856200,18611368
3585152,11933797
1490117,11933797
11933797,19685311
7143272,11933797
10899860,11933797
11933797,14729256
11213172,11933797
11933797,22704165
11933797,23066956
11933797,22434268
11933797,18288467
3673887,11933797
6399107,11933797
10318446,11933797
2199598,11933797
11933797,23658098
6856298,11933797
11370967,11933797
11730227,11933797
3672328,11933797
11933797,16944401
9186576,11933797
2088568,11933797
10656323,11933797
11933797,14132965
1913136,11933797
2373293,11933797
11933797,18613870
11933797,15034107
11933797,18504192
11933797,13063241
11933797,19290859
8389315,11933797
11933797,18542300
9840907,11933797
11933797,19033605
10169905,11933797
1629598,11933797
11933797,21308543
8106130,11933797
11933797,22769774
11933797,17857284
11933797,14168494
11933797,14129929
11933797,18457132
1613935,19210936
35934,19210936
3660402,19210936
19210936,19538929
3578392,8068393
8068393,22306604
8068393,13955716
8068393,13351384
8068393,12524506
8068393,17729553
2069219,8068393
8068393,21461424
8068393,17439818
8068393,18536907
8068393,17999474
8068393,10067028
8068393,19926877
4960420,8068393
8068393,17729554
8068393,14624031
8068393,20691789
6191498,8068393
8068393,17573230
4960419,8068393
8068393,14736188
4960417,8068393
8068393,9805906
7678253,8068393
8068393,21161448
19800556,20012017
19800556,22966749
8085500,19800556
5375385,19800556
17348565,19800556
16930290,19800556
4076620,4076629
4076620,8121403
4076620,15607084
1490117,3246556
3246556,7143272
3246556,10899860
3246556,14729256
3246556,22704165
3246556,23066956
3246556,21247844
3246556,10131427
3246556,6527977
1896089,3246556
3246556,18288467
3246556,3673887
3246556,6399107
3246556,14702119
2199598,3246556
3246556,23658098
2575374,3246556
3246556,6693221
3246556,11370967
3246556,14598566
3246556,5638421
3246556,20368648
3246556,16944401
3246556,23058336
3246556,9186576
3246556,10797051
2088568,3246556
1913136,3246556
3246556,18115173
3246556,18613870
3246556,21561833
3246556,15034107
3246556,18504192
3246556,20749219
3246556,10826994
3246556,12980227
3246556,16098010
3246556,9525318
3246556,5297820
3246556,4147990
3246556,21425787
3246556,20082006
3246556,9840907
3246556,21308543
3246556,8106130
3246556,4716110
3246556,13290531
3246556,18457132
3246556,18991846
7187036,14588787
3578392,7187036
7187036,8544627
7187036,11540200
7187036,8300620
7187036,13955716
7187036,13351384
7187036,16016623
2069219,7187036
7187036,22403259
7187036,19926877
7187036,8437742
7187036,14164924
7187036,19247466
7187036,8544629
7187036,11088622
7187036,23124633
7187036,21656668
7187036,8121415
3061453,22587634
3061453,17467778
3061453,7990222
1977263,3061453
3061453,8273324
3061453,16458722
3061453,8219191
3061453,3672078
3061453,19141604
3061453,22674365
2510242,3061453
3061453,8805649
3061453,9604063
3061453,4193496
3061453,13680335
3061453,13884047
3061453,20383360
3061453,9845518
3061453,5102753
983037,3061453
3061453,9880330
3061453,7990228
3061453,3978711
3061453,7019245
3061453,10695600
3061453,3061454
2467221,2867246
2867246,19883483
2867246,5498222
951388,2867246
316912,2867246
2867246,12345227
2867246,21195765
2867246,22197335
2867246,20815136
2867246,13927065
2867246,23252484
2867246,19994918
2867246,7006052
2867246,18310878
2867246,8403573
1624010,2867246
2867246,14157859
2867246,20372195
2168322,2867246
2867246,21585794
2867246,3325456
2867246,22602225
775447,2867246
762814,2867246
2088568,2867246
2867246,7793684
2867246,8489742
2867246,18600879
2867246,17728719
2867246,18748516
2867246,10089329
2867246,22221713
982287,2867246
2867246,10536444
2867246,6778337
2867246,19240485
2867246,10942052
2867246,9592646
2867246,6501291
2867246,12236729
2867246,5400742
2867246,18865693
1824914,2867246
2538511,2867246
2867246,20023016
2867246,9233950
2867246,14341904
2867246,18681935
2867246,23452437
2867246,10878062
3046300,8001867
14588787,23597499
14588787,22306604
11540200,14588787
8258909,14588787
9696025,14588787
13955716,14588787
13351384,14588787
12524506,14588787
14588787,16016623
2069219,14588787
228212,14588787
7187035,14588787
14588787,17439818
5237257,14588787
14588787,20691789
14588787,19134229
14588787,20019830
8437742,14588787
14588787,17573230
11088622,14588787
10478671,14588787
12229175,14588787
288695,14588787
14588787,21656668
7678253,14588787
14588787,21253562
4612220,15537156
15537156,17241450
15537156,20619879
15537156,23071780
15424571,15537156
15537156,20954717
6214331,15537156
13122191,15537156
2310752,15537156
2852141,15537156
15537156,16142024
15537156,21461424
10353862,15537156
3667135,15537156
13826024,15537156
616102,15537156
13212350,15537156
14106232,15537156
15537156,23525479
15537156,17999460
14469218,15537156
11199367,15537156
15537156,17156131
13447231,15537156
15537156,22670950
15537156,19710610
2009328,15537156
11103539,15537156
15537156,23036596
5246170,15537156
15537156,16704464
15537156,17477951
8490297,15537156
6226270,15537156
11088627,20012017
11088627,22966749
11088627,22921765
11088627,23422446
11088627,22966750
7695935,11088627
11088627,23422445
11088627,22966751
1974719,11088627
1974720,11088627
4644121,11088627
4644122,11088627
11088627,18924486
4889303,13292327
11070888,19288024
19288024,19565153
10536444,19288024
7495800,19288024
9590327,19288024
1824914,19288024
3578392,9766481
3578392,20619879
3578392,4382405
3578392,7911686
3578392,8258909
3578392,16540473
3578392,9696025
3578392,21967215
3578392,22271237
1613935,3578392
3578392,4684601
3578392,4822222
3578392,3597316
3578392,4336715
3578392,20860648
3578392,10697587
3578392,11088628
3578392,8300620
657801,3578392
3578392,18648407
3578392,14502142
266990,3578392
3578392,6865572
3578392,21461424
3578392,20741536
3578392,10658266
3578392,14896033
3578392,13924908
3578392,17079357
3578392,22301096
3578392,14808281
3578392,8117216
3578392,5467907
3578392,9510815
3578392,13289545
2857623,3578392
3578392,18583832
3578392,19849797
3578392,4579205
3578392,4618237
3578392,3660402
3578392,13111022
3578392,13521323
3578392,21177597
3578392,6171420
3578392,14284540
3578392,7034031
3578392,9430039
3578392,22403259
3578392,17439818
3578392,18536907
3578392,22998998
3578392,11986970
3578392,21369761
3578392,10067028
3578392,5138455
3578392,14711051
3578392,19926877
3578392,14974844
3578392,11517213
3578392,4385640
3578392,11952735
1799460,3578392
3578392,14311145
3578392,15768167
3578392,20886787
3578392,13048963
3578392,11519124
3578392,7380658
3578392,14624031
3578392,20691789
3578392,13616724
3578392,18935118
3578392,6191498
3578392,19134229
3578392,20822727
3578392,14432775
3578392,8437742
3578392,17573230
1126225,3578392
3578392,14164924
3578392,23069799
3578392,5035872
3578392,14736188
3578392,9195362
3578392,18178530
3578392,12971450
3578392,19247466
3578392,12682066
3578392,20725036
3578392,18741084
3578392,12328424
3578392,8000624
3578392,11572565
3578392,4013485
3578392,23666867
3578392,11088622
3578392,17097179
3578392,23124633
3578392,7713594
3578392,5090669
3419825,3578392
3578392,20085210
3578392,21656668
3578392,10391639
3578392,17371628
3578392,8121415
3578392,19810820
3585152,19549489
3585152,19685311
3585152,14729256
3585152,11213172
3585152,13361852
3585152,21247844
3585152,10131427
3585152,22434268
3585152,6527977
1896089,3585152
3585152,10318446
3585152,14702119
2199598,3585152
2575374,3585152
3585152,6856298
3585152,14598566
3585152,3672328
3585152,12626917
3585152,23058336
3585152,9186576
3585152,14132965
3585152,12626918
3585152,10540679
3585152,19290859
3585152,20019847
3585152,16098010
3585152,5297820
3585152,20082006
3585152,18542300
2796047,3585152
3585152,19033605
3585152,17857284
3585152,4716110
2806371,3585152
3585152,14168494
3585152,14129929
3585152,13290531
153462,11701818
153462,7911686
153462,12222321
153462,18578541
153462,20432135
153462,9540845
153462,18648407
153462,10658266
153462,18583832
153462,4579205
153462,8990219
153462,13111022
153462,17638222
153462,9430039
153462,15768167
153462,11716816
153462,20822727
153462,9150482
153462,10565544
153462,10062078
153462,22919520
153462,16733950
153462,8000624
153462,11088622
153462,9730236
5967901,21781575
3024985,21781575
4672830,21781575
17050025,21781575
16568044,21781575
21781575,22670948
4130551,21781575
3024988,21781575
19279820,21781575
3024971,21781575
12440169,21781575
1102939,21781575
20180801,21781575
2467221,4612220
2467221,19883483
2467221,23071780
2467221,5498222
2467221,20954717
380318,2467221
951388,2467221
2467221,6214331
2467221,21195765
2467221,20815136
2467221,13122191
2467221,16892512
2467221,18034383
2467221,13361852
550697,2467221
2066343,2467221
2467221,18310878
337322,2467221
2467221,8403573
1624010,2467221
2467221,16142024
2467221,20372195
2467221,14879478
2168322,2467221
2467221,10353862
2467221,3667135
597799,2467221
2467221,3325456
74,2467221
2467221,19565153
2467221,3387990
2467221,22602225
762814,2467221
2467221,5704569
2467221,14132965
2467221,10432997
2467221,14783945
539195,2467221
2467221,8489742
2467221,13063241
2467221,18748516
2467221,10089329
2467221,18142979
982287,2467221
2467221,17156131
2467221,6778337
2467221,8747840
2467221,19710610
2467221,7495800
2467221,20784790
317855,2467221
2467221,10942052
2467221,6291471
789253,2467221
2107034,2467221
2467221,2737487
2467221,17637279
2467221,5400742
2467221,19033605
1629598,2467221
2467221,17477951
744014,2467221
2467221,8490297
2467221,22769774
616260,2467221
2467221,11403723
2467221,9597888
2467221,18681935
2467221,23452437
5967901,8425181
8071138,8425181
8425181,22587634
8425181,23532405
3024985,8425181
8425181,19886621
4672830,8425181
8425181,8917652
8425181,17050025
2090333,8425181
8425181,16568044
8425181,8917651
4130551,8425181
3024988,8425181
8425181,19279820
3024971,8425181
8425181,22670950
7990228,8425181
8425181,12440169
4579115,8425181
1102939,8425181
8425181,20180801
5967901,21150253
5967901,20117263
5967901,17435276
5967901,11103449
5967901,16568044
5967901,21321505
5967901,22670948
5967901,8788332
5967901,19279820
5967901,18845280
5967901,18098898
1102939,5967901
8071138,15376869
8071138,15376025
8071138,19886621
8071138,22704165
2386120,8071138
2214602,8071138
8071138,20117263
8071138,19579830
8071138,20109527
8071138,21436838
6597125,8071138
8071138,10281653
8071138,8539546
8071138,19117993
8071138,16944401
8071138,16568044
8071138,22670948
8071138,8788332
4130551,8071138
8071138,19172383
8071138,19452177
8071138,12440171
8071138,11277510
8071138,19550140
8071138,18845280
8071138,18098898
8071138,23294175
8071138,12440169
8071138,20180801
7169018,8071138
5869954,9564133
8258909,23597499
9696025,23597499
228212,23597499
7187035,23597499
17439818,23597499
20691789,23597499
19134229,23597499
11265073,23597499
10478671,23597499
288695,23597499
21656668,23597499
8121415,23597499
4612220,17241450
4612220,15588201
4612220,19883483
4612220,23630686
4612220,23071780
4612220,15424571
4612220,16499420
380318,4612220
4612220,13741605
951388,4612220
4612220,12345227
4612220,6214331
4612220,22427840
4612220,12055086
4612220,22197335
4612220,11484416
4612220,7525367
4612220,13927065
4612220,16892512
4612220,18034383
2310752,4612220
2852141,4612220
4612220,23252484
4612220,19994918
4612220,7006052
550697,4612220
4612220,18310878
4612220,21266147
4612220,10601019
337322,4612220
1624010,4612220
4612220,14157859
4612220,10368839
4612220,16639229
4612220,20372195
2168322,4612220
4612220,22948959
4612220,5760649
4612220,10353862
1888878,4612220
3667135,4612220
597799,4612220
1639107,4612220
4612220,7458833
3325456,4612220
4612220,18030152
4612220,11522419
4612220,18935086
4612220,17467385
4612220,10893111
4612220,9746855
74,4612220
4612220,22556551
4612220,13826024
616102,4612220
4612220,19565153
4612220,16924659
2883828,4612220
4612220,22602225
762814,4612220
4612220,5704569
4612220,13212350
4612220,14106232
4612220,18600188
3459078,4612220
4612220,4886971
4612220,23525479
4612220,14783945
539195,4612220
4612220,10337386
4612220,8489742
4612220,18600879
4612220,17999460
4612220,17728719
4612220,18748516
4612220,14341903
4456641,4612220
4612220,14469218
4612220,13595251
4612220,22221713
4612220,11199367
4612220,10586916
4612220,17791385
4612220,18142979
4612220,11050195
4612220,11203339
4612220,17156131
4612220,8747840
4612220,13447231
4020497,4612220
4612220,18880060
4612220,19309971
4612220,19710610
4612220,11717079
4612220,20784790
317855,4612220
4612220,10942052
4612220,5523389
4612220,6291471
4612220,9592646
4612220,11103539
789253,4612220
4612220,6501291
2107034,4612220
4612220,12236729
4612220,23036596
4612220,18865693
4612220,5246170
744014,4612220
4612220,8490297
4612220,9730236
616260,4612220
2538511,4612220
4612220,23147990
4612220,20023016
3318214,4612220
4612220,13834118
4612220,14341904
4612220,18681935
4612220,23452437
4612220,10113882
4612220,10878062
4612220,12543783
5869954,21930706
5869954,23413733
5869954,22321272
3946138,5869954
3008655,5869954
5869954,12980227
4020497,5869954
5869954,19309971
5869954,10824317
5869954,13290531
3024985,3024993
3024984,3024993
3024990,3024993
3024988,3024993
3024971,3024993
3024987,3024993
18400649,22264586
9983757,18400649
4407823,18400649
17241450,23630686
17241450,23071780
8909675,17241450
17241450,20954717
13741605,17241450
6214331,17241450
13122191,17241450
2310752,17241450
2852141,17241450
16142024,17241450
10353862,17241450
17241450,20493053
3667135,17241450
17241450,18030152
10893111,17241450
9746855,17241450
13826024,17241450
616102,17241450
14106232,17241450
17241450,23525479
672084,17241450
17241450,18696387
14469218,17241450
11199367,17241450
10586916,17241450
10713685,17241450
11050195,17241450
17156131,17241450
17241450,18880060
11717079,17241450
11103539,17241450
3800349,17241450
17241450,18211588
17241450,23036596
9805906,17241450
17241450,17477951
8490297,17241450
5927306,17241450
9257486,17241450
3838437,17241450
17241450,21161448
12543783,17241450
2521140,20514481
2521141,20514481
8481623,20514481
20514481,20661433
10079611,20514481
10943077,20514481
5237257,9223602
9223602,14410764
2687277,9223602
8561747,9223602
2687278,9223602
9223602,21570957
17557354,20432135
10658266,17557354
6740469,17557354
9632237,17557354
17557354,20212516
17557354,19900641
10076077,17682090
4960420,10076077
10076077,11050195
4960419,10076077
4960417,10076077
6226270,10076077
2214602,21150253
20117263,21150253
8917652,21150253
21150253,21436838
10281653,21150253
11103449,21150253
16568044,21150253
8917651,21150253
21150253,21321505
8788332,21150253
4130551,21150253
21150253,22207784
21150253,22670950
15854368,21150253
4889271,21150253
18845280,21150253
18098898,21150253
21150253,23294175
13292295,21150253
12440169,21150253
10524166,21150253
23147989,23147990
5086587,14230405
12499532,14230405
4591683,14230405
6217449,14230405
14230405,14729256
10689659,14230405
14230405,22704165
14230405,18288467
14230405,16464790
2199598,14230405
14230405,19442138
14230405,21585794
8317691,14230405
12473411,14230405
14230405,19117993
14230405,16944401
3667136,14230405
9186576,14230405
10797051,14230405
2088568,14230405
14230405,19194277
10656323,14230405
14230405,21561833
14230405,20749219
14230405,23494305
11277510,14230405
14230405,19045087
8389315,14230405
13891080,14230405
14230405,15924093
1863214,14230405
3462669,14230405
14230405,20036910
14230405,23574216
10415388,14230405
10169905,14230405
14230405,18991846
8843442,14230405
12800568,20619879
12800568,15424571
12800568,22427840
12800568,20601755
7525367,12800568
7130579,12800568
12800568,21266147
12800568,20052285
12800568,18030152
10893111,12800568
12800568,22556551
2883828,12800568
12800568,14106232
3046300,12800568
10586916,12800568
6185786,12800568
12800568,19710610
11717079,12800568
12800568,19922657
2009328,12800568
12800568,18211588
5246170,12800568
12800568,16704464
9221947,12800568
12800568,20601757
3898252,12800568
12800568,19779101
9766481,22306604
6464850,9766481
8258909,9766481
9696025,9766481
9766481,15612870
9766481,16845107
5540239,9766481
4822222,9766481
9766481,10697587
8300620,9766481
9766481,13955716
9766481,13351384
9766481,12524506
7309170,9766481
2069219,9766481
4114808,9766481
9766481,14896033
7524607,9766481
9766481,13924908
9766481,13339653
9766481,10348730
5467907,9766481
1955681,9766481
2857623,9766481
3660402,9766481
9766481,22261730
9766481,13521323
6305269,9766481
9766481,22177057
9766481,17439818
5237257,9766481
9766481,14974844
9766481,11517213
9766481,11952735
9766481,20103762
1799460,9766481
9766481,14770723
9766481,17296395
9766481,14624031
9766481,20691789
9766481,13616724
9766481,18935118
9766481,19134229
9766481,17208661
9766481,17573230
9766481,11566433
1126225,9766481
9766481,16545678
5035872,9766481
